Entry Name,Species,Level,Happiness,Item,Unknown Flag 1,Unknown Flag 2,Unknown Flag 3,Unknown Flag 4,Unknown Flag 5,Unknown Flag 6,Unknown Flag 7,Unknown Flag 8,Unknown,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Shininess,Use species second ability,Gender,Nature,Unknown 2
Golduck - 309,Golduck (55),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Bubblebeam (61),Ancientpower (246),Confusion (93),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Mareep - 310,Mareep (179),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Disarming Voice (146),Cotton Guard (160),Baby Doll Eyes (23),Thunder Shock (84),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Milotic - 311,Milotic (329),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Pulse (352),Calm Mind (129),Aurora Beam (62),Psybeam (60),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Altaria - 312,Altaria (359),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Body Slam (34),Dragon Claw (337),Roost (117),Dragon Dance (349),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Claydol - 313,Claydol (319),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bulldoze (222),Night Shade (101),Ancientpower (246),Psybeam (60),Never (0x0),TRUE,Genderless (2),Hardy (0),0 (0x0)
Absol - 314,Absol (376),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Knock Off (48),Pursuit (228),Swords Dance (14),Stomping Tantrum (175),Never (0x0),FALSE,Female (1),Jolly (13),0 (0x0)
Crawdaunt - 315,Crawdaunt (327),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Aqua Jet (37),Metal Claw (232),Crush Claw (306),Night Slash (168),Never (0x0),FALSE,Male (0),Timid (10),0 (0x0)
Primeape - 316,Primeape (57),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Close Combat (119),Poison Jab (15),Meteor Mash (309),Belly Drum (187),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Electrike - 317,Electrike (337),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bite (44),Growl (45),Quick Attack (98),Thunder Shock (84),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Pidgeotto - 318,Pidgeotto (17),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aura Sphere (4),Aerial Ace (332),Slash (163),Steel Wing (211),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Pikachu - 319,Pikachu (25),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Punch (8),Thunder Punch (9),Heart Stamp (170),Fire Punch (7),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Rapidash - 320,Rapidash (78),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Flame Charge (77),Bulldoze (222),Volt Switch (289),Stomping Tantrum (175),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Armaldo - 321,Armaldo (391),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Swords Dance (14),Night Slash (168),X-Scissor (36),Rock Slide (157),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Sandslash - 322,Sandslash (28),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Hone Claws (12),Bulldoze (222),Shadow Claw (139),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Graveler - 323,Graveler (75),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Wide Guard (266),Iron Head (19),Bulldoze (222),Rock Slide (157),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Houndour - 324,Houndour (228),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Feint Attack (185),Charm (204),Ember (52),Dragon Tail (46),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Arcanine - 325,Arcanine (59),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Fang (282),Sunny Day (241),Flame Charge (77),Poison Fang (305),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Dratini - 326,Dratini (147),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aqua Jet (37),Peck (64),Dragon Dance (349),Ember (52),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Shellder - 327,Shellder (90),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Icy Wind (196),Water Gun (55),Hail (258),Mud-Slap (189),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Gastly - 328,Gastly (92),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hypnosis (95),Curse (174),Confusion (93),Lick (122),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Bulbasaur - 329,Bulbasaur (1),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Cotton Guard (160),Stun Spore (78),Leech Seed (73),Absorb (71),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Spheal - 330,Spheal (341),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aurora Beam (62),Charm (204),Water Gun (55),Mud-Slap (189),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Baltoy - 331,Baltoy (318),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Tomb (317),U-Turn (287),Mud-Slap (189),Psybeam (60),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Sandshrew - 332,Sandshrew (27),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Headbutt (29),Bulldoze (222),Sand-Attack (28),Rock Throw (88),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Linoone - 333,Linoone (289),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Hammer (249),Earthquake (89),Iron Tail (231),Double-Edge (38),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Mareep - 334,Mareep (179),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Body Slam (34),Heal Bell (215),Thunder Shock (84),Thunder Wave (86),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Voltorb - 335,Voltorb (100),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hidden Power (314),Screech (103),Headbutt (29),Thunderbolt (85),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Marowak - 336,Marowak (105),67,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Bulk Up (339),Stone Edge (39),Ice Hammer (249),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Bubbles - 337,Bubbles (259),58,0,Choice Band (186),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aqua Jet (37),None (0),None (0),None (0),Never (0x0),FALSE,Female (1),Brave (2),128 (0x80)
Dratini - 338,Dratini (147),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Spark (209),Dragonbreath (225),Thunder Wave (86),Body Slam (34),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Jynx - 339,Jynx (124),66,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hail (258),Psystrike (218),Blizzard (59),Hyper Beam (63),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Gulpin - 340,Gulpin (367),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shock Wave (351),Sing (47),Sludge (124),Toxic (92),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Seviper - 341,Seviper (379),66,0,Choice Scarf (52),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Fire Blast (126),Sludge Bomb (188),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Hitmontop - 342,Hitmontop (237),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Superpower (276),Bulk Up (339),Earthquake (89),Double-Edge (38),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Nuzleaf - 343,Nuzleaf (299),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Feint Attack (185),Seed Bomb (106),Fake Out (252),Giga Drain (202),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Murkrow - 344,Murkrow (198),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hurricane (239),Brave Bird (123),Foul Play (151),Iron Tail (231),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Muk - 345,Muk (89),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Gunk Shot (148),Seed Bomb (106),Meteor Mash (309),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ledian - 346,Ledian (166),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hurricane (239),Leaf Storm (121),Bug Buzz (30),Moonblast (296),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Magneton - 347,Magneton (82),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Lock-On (199),Flamethrower (53),Thunderbolt (85),Nasty Plot (140),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Seedot - 348,Seedot (298),17,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Giga Drain (202),U-Turn (287),Bullet Seed (331),Shadow Strength (290),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Misdreavus - 349,Misdreavus (200),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonblast (296),Psystrike (218),Flash Cannon (295),Thunderbolt (85),Never (0x0),FALSE,Male (0),Hardy (0),128 (0x80)
Slugma - 350,Slugma (218),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mud Shot (341),Sunny Day (241),Will-O-Wisp (261),Ember (52),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Hitmonlee - 351,Hitmonlee (106),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Jump Kick (26),Play Rough (70),Foul Play (151),Blaze Kick (299),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Goldeen - 352,Goldeen (118),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Water Pulse (352),Agility (97),Baby Doll Eyes (23),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Espeon - 353,Espeon (196),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder (87),Calm Mind (129),Moonblast (296),Psystrike (218),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Treecko - 354,Treecko (277),10,0,Shady Ball (5),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leech Seed (73),Dragon Dance (125),Spiky Shield (275),Absorb (71),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Baltoy - 355,Baltoy (318),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psybeam (60),Rock Tomb (317),Earth Power (11),Ancientpower (246),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Ludicolo - 356,Ludicolo (297),20,0,Dosha Berry (166),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Leech Seed (73),Mega Drain (72),Water Pulse (352),Rain Dance (240),Never (0x0),FALSE,Female (1),Calm (20),0 (0x0)
Minun - 357,Minun (354),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Spark (209),Encore (227),Quick Attack (98),Helping Hand (270),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Scizor - 358,Scizor (212),63,0,Aura Filter (60),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Slam (357),Bullet Punch (1),Feint Attack (185),Bug Bite (40),Never (0x0),FALSE,Female (1),Adamant (3),0 (0x0)
Milotic - 359,Milotic (329),62,0,Aura Filter (60),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Tail (46),Psychic (94),Hydro Pump (56),Shadow Chill (365),Never (0x0),FALSE,Male (0),Modest (15),0 (0x0)
Ekans - 360,Ekans (23),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Screech (103),Swords Dance (14),Glare (137),Bite (44),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Gyarados - 361,Gyarados (130),65,0,Aura Filter (60),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Fang (301),Crunch (242),Aqua Tail (49),Psychic Fangs (135),Always (0x1),FALSE,Male (0),Adamant (3),0 (0x0)
Gardevoir - 362,Gardevoir (394),60,0,Aura Filter (60),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonblast (296),Moonlight (236),Psystrike (218),Thunder (87),Never (0x0),FALSE,Female (1),Modest (15),0 (0x0)
Banette - 363,Banette (378),64,0,Aura Filter (60),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Snarl (6),Shadow Sky (367),Substitute (164),Will-O-Wisp (261),Never (0x0),FALSE,Female (1),Adamant (3),0 (0x0)
Gloom - 364,Gloom (44),25,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mega Drain (72),Mud Shot (341),Leech Seed (73),Mud-Slap (189),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Smoochum - 365,Smoochum (238),20,0,Star Piece (109),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aurora Veil (32),Sweet Kiss (186),Confusion (93),Draining Kiss (167),Never (0x0),FALSE,Female (1),Modest (15),0 (0x0)
Igglybuff - 366,Igglybuff (174),20,0,Star Piece (109),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Assist (274),Charge Beam (143),Sing (47),Disarming Voice (146),Never (0x0),FALSE,Female (1),Bold (5),0 (0x0)
Mew - 367,Mew (151),33,0,Star Piece (109),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Recover (105),Acrobatics (178),Feint Attack (185),Heart Stamp (170),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Magneton - 368,Magneton (82),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder (87),Thunder Wave (86),Flash Cannon (295),Rain Dance (240),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Metang - 369,Metang (399),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bullet Punch (1),Zen Headbutt (5),Thunder Punch (9),Ice Punch (8),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
RoboGroudn - 370,RoboGroudn (253),50,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,252,0,0,0,0,0,Iron Head (19),Drill Run (312),Lava Plume (233),Zen Headbutt (5),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Tangela - 371,Tangela (114),42,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aura Sphere (4),Stun Spore (78),Iron Defense (334),Giga Drain (202),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Entei - 372,Entei (244),40,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Night Slash (168),U-Turn (287),Fire Fang (213),Hidden Power (180),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Suicune - 373,Suicune (245),40,0,Rare Candy (68),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bubblebeam (61),Volt Switch (289),Ice Fang (282),Hidden Power (180),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Sealeo - 374,Sealeo (342),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rain Dance (240),Aurora Veil (32),Water Pulse (352),Aurora Beam (62),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Tropius - 375,Tropius (369),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragonbreath (225),Synthesis (235),Razor Leaf (75),Aerial Ace (332),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Kangaskhan - 376,Kangaskhan (115),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Feint Attack (185),Payback (107),Rest (156),Flame Charge (77),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Wobbuffet - 377,Wobbuffet (202),30,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Counter (68),Mirror Coat (243),Encore (227),Destiny Bond (194),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Magneton - 378,Magneton (82),40,0,Chople Berry (149),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder (87),Thunder Wave (86),Flash Cannon (295),Rain Dance (240),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Metang - 379,Metang (399),40,0,Colbur Berry (165),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Skill Swap (298),Rock Polish (159),Psycho Cut (307),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Banette - 380,Banette (378),65,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Hypnosis (95),Shadow Punch (325),Knock Off (48),Thunder Wave (86),Never (0x0),FALSE,Female (1),Adamant (3),0 (0x0)
Dusclops - 381,Dusclops (362),65,0,Nugget (110),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Taunt (269),Shadow Punch (325),Knock Off (48),Will-O-Wisp (261),Never (0x0),FALSE,Male (0),Adamant (3),0 (0x0)
Nidoking - 382,Nidoking (34),35,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder Punch (9),Crunch (242),Poison Jab (15),Heart Stamp (170),Never (0x0),TRUE,Male (0),Careful (23),0 (0x0)
Haunter - 383,Haunter (93),35,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Destiny Bond (194),Nasty Plot (140),Shadow Ball (247),Hex (251),Never (0x0),TRUE,Female (1),Modest (15),0 (0x0)
Slugma - 384,Slugma (218),34,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Signal Beam (324),Flash Cannon (295),Ancientpower (246),Lava Plume (233),Never (0x0),FALSE,Female (1),Relaxed (7),0 (0x0)
Rhyhorn - 385,Rhyhorn (111),35,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Heart Stamp (170),Headbutt (29),Rock Polish (159),Brick Break (280),Never (0x0),FALSE,Male (0),Lax (9),0 (0x0)
Manectric - 386,Manectric (338),35,0,Shuca Berry (152),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Ice Fang (282),Thunderbolt (85),Nasty Plot (140),Fire Fang (213),Never (0x0),TRUE,Male (0),Timid (10),0 (0x0)
Venusaur - 387,Venusaur (3),36,0,Sitrus Berry (142),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Sleep Powder (79),Sunny Day (241),Stun Spore (78),Giga Drain (202),Never (0x0),TRUE,Female (1),Calm (20),0 (0x0)
Typhlosion - 388,Typhlosion (157),36,0,Wiki Berry (144),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Mud Shot (341),Toxic (92),Dragonbreath (225),Will-O-Wisp (261),Never (0x0),TRUE,Female (1),Modest (15),0 (0x0)
Sceptile - 389,Sceptile (279),36,0,Yache Berry (163),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Leaf Blade (348),Brick Break (280),Dual Chop (2),Night Slash (168),Never (0x0),TRUE,Male (0),Adamant (3),0 (0x0)
Raichu - 390,Raichu (26),35,0,Shuca Berry (152),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Ice Punch (8),Thunder Punch (9),Shadow Punch (325),Fire Punch (7),Never (0x0),TRUE,Female (1),Jolly (13),0 (0x0)
Charizard - 391,Charizard (6),36,0,Wacan Berry (161),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Sunny Day (241),Dragonbreath (225),Morning Sun (234),Fiery Dance (144),Never (0x0),TRUE,Male (0),Calm (20),0 (0x0)
